epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517305095368,2018-01-30T14:38:15.368,3.359,-34.301,8.125,33.369,33.369
1517305095376,2018-01-30T14:38:15.376,3.367,-34.986,8.524,34.024,34.024
1517305095391,2018-01-30T14:38:15.391,3.382,-36.165,9.052,34.935,34.935
1517305095398,2018-01-30T14:38:15.398,3.389,-37.416,9.644,35.912,35.912
1517305095406,2018-01-30T14:38:15.406,3.397,-38.457,10.125,36.977,36.977
1517305095421,2018-01-30T14:38:15.421,3.412,-39.235,10.363,38.144,38.144
1517305095428,2018-01-30T14:38:15.428,3.419,-39.591,10.075,39.082,39.082
1517305095436,2018-01-30T14:38:15.436,3.427,-39.276,9.524,39.556,39.556
1517305095451,2018-01-30T14:38:15.451,3.442,-38.438,9.019,39.614,39.614
1517305095458,2018-01-30T14:38:15.458,3.449,-37.243,8.562,39.415,39.415
1517305095476,2018-01-30T14:38:15.476,3.467,-35.749,8.058,39.159,39.159
1517305095482,2018-01-30T14:38:15.482,3.473,-33.970,7.413,38.965,38.965
1517305095497,2018-01-30T14:38:15.497,3.488,-31.937,6.605,38.857,38.857
1517305095504,2018-01-30T14:38:15.504,3.495,-29.703,5.662,38.817,38.817
1517305095512,2018-01-30T14:38:15.512,3.503,-27.318,4.605,38.824,38.824
1517305095519,2018-01-30T14:38:15.519,3.510,-24.812,3.469,38.883,38.883
1517305095533,2018-01-30T14:38:15.533,3.524,-22.233,2.322,39.005,39.005
1517305095541,2018-01-30T14:38:15.541,3.532,-19.568,1.247,39.133,39.133
1517305095548,2018-01-30T14:38:15.548,3.539,-16.772,0.292,39.190,39.190
1517305095563,2018-01-30T14:38:15.563,3.554,-13.829,-0.537,39.169,39.169
1517305095571,2018-01-30T14:38:15.571,3.562,-10.789,-1.238,39.115,39.115
1517305095578,2018-01-30T14:38:15.578,3.569,-7.680,-1.837,39.059,39.059
1517305095593,2018-01-30T14:38:15.593,3.584,-4.547,-2.407,39.055,39.055
1517305095600,2018-01-30T14:38:15.600,3.591,-1.454,-3.040,39.207,39.207
1517305095608,2018-01-30T14:38:15.608,3.599,1.559,-3.735,39.636,39.636
1517305095623,2018-01-30T14:38:15.623,3.614,4.383,-4.371,40.398,40.398
1517305095631,2018-01-30T14:38:15.631,3.622,6.909,-4.878,41.462,41.462
1517305095638,2018-01-30T14:38:15.638,3.629,9.179,-5.312,42.676,42.676
1517305095653,2018-01-30T14:38:15.653,3.644,11.337,-5.888,43.813,43.813
1517305095661,2018-01-30T14:38:15.661,3.652,13.389,-6.711,44.793,44.793
1517305095668,2018-01-30T14:38:15.668,3.659,15.176,-7.575,45.727,45.727
1517305095683,2018-01-30T14:38:15.683,3.674,16.460,-8.101,46.868,46.868
1517305095691,2018-01-30T14:38:15.691,3.682,17.180,-8.101,48.478,48.478
1517305095706,2018-01-30T14:38:15.706,3.697,17.435,-7.855,50.412,50.412
1517305095713,2018-01-30T14:38:15.713,3.704,17.367,-7.556,52.455,52.455
1517305095721,2018-01-30T14:38:15.721,3.712,17.083,-7.250,54.551,54.551
1517305095736,2018-01-30T14:38:15.736,3.727,16.611,-6.911,56.586,56.586
1517305095743,2018-01-30T14:38:15.743,3.734,15.997,-6.432,58.554,58.554
1517305095751,2018-01-30T14:38:15.751,3.742,15.275,-5.791,60.586,60.586
1517305095766,2018-01-30T14:38:15.766,3.757,14.464,-4.965,62.768,62.768
1517305095773,2018-01-30T14:38:15.773,3.764,13.610,-4.029,65.122,65.122
1517305095781,2018-01-30T14:38:15.781,3.772,12.756,-3.074,67.574,67.574
1517305095796,2018-01-30T14:38:15.796,3.787,11.916,-2.109,70.037,70.037
1517305095805,2018-01-30T14:38:15.805,3.796,11.074,-1.123,72.442,72.442
1517305095813,2018-01-30T14:38:15.813,3.804,10.203,-0.128,74.744,74.744
1517305095826,2018-01-30T14:38:15.826,3.817,9.319,0.959,76.926,76.926
1517305095833,2018-01-30T14:38:15.833,3.824,8.709,2.321,79.052,79.052
1517305095841,2018-01-30T14:38:15.841,3.832,8.279,3.619,81.285,81.285
1517305095856,2018-01-30T14:38:15.856,3.847,7.764,4.657,83.371,83.371
1517305095863,2018-01-30T14:38:15.863,3.854,6.823,5.659,85.006,85.006
1517305095871,2018-01-30T14:38:15.871,3.862,5.358,6.822,86.155,86.155
1517305095886,2018-01-30T14:38:15.886,3.877,3.526,8.125,86.854,86.854
1517305095893,2018-01-30T14:38:15.893,3.884,1.196,9.410,87.315,87.315
1517305095908,2018-01-30T14:38:15.908,3.899,-2.002,10.721,87.746,87.746
1517305095916,2018-01-30T14:38:15.916,3.907,-5.772,12.163,88.287,88.287
1517305095924,2018-01-30T14:38:15.924,3.915,-9.939,13.541,89.323,89.323
1517305095938,2018-01-30T14:38:15.938,3.929,-13.959,14.556,91.011,91.011
1517305095946,2018-01-30T14:38:15.946,3.937,-16.209,14.988,92.958,92.958
1517305095954,2018-01-30T14:38:15.954,3.945,-17.074,15.569,94.247,94.247
1517305095968,2018-01-30T14:38:15.968,3.959,-17.387,16.202,95.215,95.215
1517305095979,2018-01-30T14:38:15.979,3.970,-17.431,16.522,96.178,96.178
1517305095983,2018-01-30T14:38:15.983,3.974,-17.458,16.741,97.041,97.041
1517305096000,2018-01-30T14:38:16.000,3.991,-17.695,17.059,97.731,97.731
1517305096006,2018-01-30T14:38:16.006,3.997,-18.088,17.461,98.242,98.242
1517305096013,2018-01-30T14:38:16.013,4.004,-18.646,17.966,98.655,98.655
1517305096028,2018-01-30T14:38:16.028,4.019,-19.334,18.701,98.793,98.793
1517305096036,2018-01-30T14:38:16.036,4.027,-20.077,19.763,98.464,98.464
1517305096043,2018-01-30T14:38:16.043,4.034,-20.716,20.803,98.054,98.054
1517305096059,2018-01-30T14:38:16.059,4.050,-21.249,21.657,97.815,97.815
1517305096067,2018-01-30T14:38:16.067,4.058,-21.640,22.442,97.624,97.624
1517305096075,2018-01-30T14:38:16.075,4.066,-21.886,23.220,97.346,97.346
1517305096088,2018-01-30T14:38:16.088,4.079,-22.066,24.010,96.930,96.930
1517305096096,2018-01-30T14:38:16.096,4.087,-22.236,24.828,96.304,96.304
1517305096111,2018-01-30T14:38:16.111,4.102,-22.395,25.558,95.670,95.670
1517305096118,2018-01-30T14:38:16.118,4.109,-22.533,26.033,95.462,95.462
1517305096126,2018-01-30T14:38:16.126,4.117,-22.556,26.508,95.541,95.541
1517305096141,2018-01-30T14:38:16.141,4.132,-22.392,27.285,95.519,95.519
1517305096148,2018-01-30T14:38:16.148,4.139,-22.085,28.191,95.615,95.615
1517305096156,2018-01-30T14:38:16.156,4.147,-21.685,29.081,96.074,96.074
1517305096171,2018-01-30T14:38:16.171,4.162,-21.284,30.004,96.891,96.891
1517305096178,2018-01-30T14:38:16.178,4.169,-21.196,30.902,98.099,98.099
1517305096186,2018-01-30T14:38:16.186,4.177,-21.669,31.818,99.541,99.541
1517305096201,2018-01-30T14:38:16.201,4.192,-22.557,32.617,101.081,101.081
1517305096211,2018-01-30T14:38:16.211,4.202,-23.796,33.226,102.615,102.615
1517305096218,2018-01-30T14:38:16.218,4.209,-25.411,33.683,103.985,103.985
1517305096231,2018-01-30T14:38:16.231,4.222,-27.157,33.760,104.991,104.991
1517305096239,2018-01-30T14:38:16.239,4.230,-28.829,33.571,105.605,105.605
1517305096245,2018-01-30T14:38:16.245,4.236,-30.514,33.105,105.931,105.931
1517305096268,2018-01-30T14:38:16.268,4.259,-32.304,32.382,106.065,106.065
1517305096276,2018-01-30T14:38:16.276,4.267,-34.299,31.667,106.030,106.030
1517305096283,2018-01-30T14:38:16.283,4.274,-36.345,30.931,105.841,105.841
1517305096290,2018-01-30T14:38:16.290,4.281,-38.272,30.175,105.669,105.669
1517305096298,2018-01-30T14:38:16.298,4.289,-40.002,29.303,105.517,105.517
1517305096315,2018-01-30T14:38:16.315,4.306,-41.431,28.399,105.378,105.378
1517305096321,2018-01-30T14:38:16.321,4.312,-42.529,27.537,105.304,105.304
1517305096328,2018-01-30T14:38:16.328,4.319,-43.340,26.769,105.272,105.272
1517305096343,2018-01-30T14:38:16.343,4.334,-44.006,26.027,105.225,105.225
1517305096351,2018-01-30T14:38:16.351,4.342,-44.763,25.210,105.079,105.079
1517305096358,2018-01-30T14:38:16.358,4.349,-45.717,24.303,104.778,104.778
1517305096373,2018-01-30T14:38:16.373,4.364,-46.883,23.359,104.322,104.322
1517305096380,2018-01-30T14:38:16.380,4.371,-48.200,22.437,103.781,103.781
1517305096388,2018-01-30T14:38:16.388,4.379,-49.567,21.612,103.195,103.195
1517305096403,2018-01-30T14:38:16.403,4.394,-50.891,20.942,102.597,102.597
1517305096411,2018-01-30T14:38:16.411,4.402,-52.114,20.416,102.031,102.031
1517305096418,2018-01-30T14:38:16.418,4.409,-53.213,19.983,101.530,101.530
1517305096433,2018-01-30T14:38:16.433,4.424,-54.240,19.572,101.161,101.161
1517305096441,2018-01-30T14:38:16.441,4.432,-55.195,19.114,100.973,100.973
1517305096448,2018-01-30T14:38:16.448,4.439,-56.030,18.549,100.970,100.970
1517305096463,2018-01-30T14:38:16.463,4.454,-56.718,17.819,101.180,101.180
1517305096471,2018-01-30T14:38:16.471,4.462,-57.273,16.910,101.594,101.594
1517305096478,2018-01-30T14:38:16.478,4.469,-57.669,15.839,102.122,102.122
1517305096493,2018-01-30T14:38:16.493,4.484,-57.862,14.656,102.698,102.698
1517305096501,2018-01-30T14:38:16.501,4.492,-57.893,13.375,103.329,103.329
1517305096516,2018-01-30T14:38:16.516,4.507,-57.853,11.995,104.036,104.036
1517305096523,2018-01-30T14:38:16.523,4.514,-57.753,10.520,104.800,104.800
1517305096531,2018-01-30T14:38:16.531,4.522,-57.472,8.985,105.591,105.591
1517305096546,2018-01-30T14:38:16.546,4.537,-56.940,7.430,106.404,106.404
1517305096553,2018-01-30T14:38:16.553,4.544,-56.174,5.845,107.244,107.244
1517305096561,2018-01-30T14:38:16.561,4.552,-55.132,4.231,108.103,108.103
1517305096576,2018-01-30T14:38:16.576,4.567,-53.654,2.626,108.929,108.929
1517305096583,2018-01-30T14:38:16.583,4.574,-51.558,1.040,109.619,109.619
1517305096591,2018-01-30T14:38:16.591,4.582,-48.626,-0.588,110.077,110.077
1517305096606,2018-01-30T14:38:16.606,4.597,-44.491,-2.328,110.233,110.233
1517305096613,2018-01-30T14:38:16.613,4.604,-38.698,-4.266,110.047,110.047
1517305096628,2018-01-30T14:38:16.628,4.619,-30.941,-6.485,109.426,109.426
1517305096643,2018-01-30T14:38:16.643,4.634,-21.158,-9.039,108.235,108.235
1517305096651,2018-01-30T14:38:16.651,4.642,-9.386,-11.829,106.417,106.417
1517305096659,2018-01-30T14:38:16.659,4.650,4.315,-15.254,103.387,103.387
1517305096668,2018-01-30T14:38:16.668,4.659,19.515,-19.858,98.642,98.642
1517305096675,2018-01-30T14:38:16.675,4.666,35.958,-26.322,91.299,91.299
1517305096683,2018-01-30T14:38:16.683,4.674,53.407,-35.359,80.276,80.276
1517305096696,2018-01-30T14:38:16.696,4.687,72.430,-46.662,64.788,64.788
1517305096703,2018-01-30T14:38:16.703,4.694,95.708,-58.117,44.786,44.786
1517305096718,2018-01-30T14:38:16.718,4.709,160.981,-66.109,21.903,21.903
1517305096725,2018-01-30T14:38:16.725,4.716,171.290,-68.505,2.020,2.020
1517305096733,2018-01-30T14:38:16.733,4.724,174.877,-69.053,353.818,353.818
1517305096748,2018-01-30T14:38:16.748,4.739,171.576,-70.082,358.358,358.358
1517305096771,2018-01-30T14:38:16.771,4.762,165.317,-69.244,6.907,6.907
1517305096779,2018-01-30T14:38:16.779,4.770,161.036,-67.354,11.302,11.302
1517305096787,2018-01-30T14:38:16.787,4.778,160.625,-67.057,9.456,9.456
1517305096794,2018-01-30T14:38:16.794,4.785,162.968,-68.134,3.179,3.179
1517305096802,2018-01-30T14:38:16.802,4.793,166.246,-69.286,355.153,355.153
1517305096809,2018-01-30T14:38:16.809,4.800,168.641,-69.663,348.342,348.342
1517305096817,2018-01-30T14:38:16.817,4.808,169.180,-69.268,344.748,344.748
1517305096824,2018-01-30T14:38:16.824,4.815,168.119,-68.353,344.102,344.102
1517305096839,2018-01-30T14:38:16.839,4.830,166.404,-67.093,344.652,344.652
1517305096845,2018-01-30T14:38:16.845,4.836,164.905,-65.736,344.815,344.815
1517305096853,2018-01-30T14:38:16.853,4.844,164.079,-64.529,343.882,343.882
1517305096875,2018-01-30T14:38:16.875,4.866,163.988,-63.572,341.866,341.866
1517305096883,2018-01-30T14:38:16.883,4.874,144.163,-62.731,339.120,339.120
1517305096891,2018-01-30T14:38:16.891,4.882,147.180,-61.770,336.107,336.107
1517305096899,2018-01-30T14:38:16.899,4.890,150.188,-60.505,333.280,333.280
1517305096905,2018-01-30T14:38:16.905,4.896,152.673,-58.912,331.013,331.013
1517305096921,2018-01-30T14:38:16.921,4.912,154.232,-57.086,329.611,329.611
1517305096928,2018-01-30T14:38:16.928,4.919,154.713,-55.168,329.166,329.166
1517305096935,2018-01-30T14:38:16.935,4.926,154.453,-53.352,329.313,329.313
1517305096951,2018-01-30T14:38:16.951,4.942,153.945,-51.840,329.531,329.531
1517305096958,2018-01-30T14:38:16.958,4.949,153.455,-50.693,329.454,329.454
1517305096965,2018-01-30T14:38:16.965,4.956,153.055,-49.802,329.046,329.046
1517305096981,2018-01-30T14:38:16.981,4.972,152.780,-49.043,328.411,328.411
1517305096989,2018-01-30T14:38:16.989,4.980,152.559,-48.361,327.690,327.690
1517305096996,2018-01-30T14:38:16.996,4.987,152.210,-47.721,327.158,327.158
1517305097011,2018-01-30T14:38:17.011,5.002,151.566,-47.074,327.096,327.096
1517305097018,2018-01-30T14:38:17.018,5.009,150.609,-46.373,327.597,327.597
1517305097026,2018-01-30T14:38:17.026,5.017,149.444,-45.623,328.542,328.542
1517305097041,2018-01-30T14:38:17.041,5.032,148.120,-44.967,329.930,329.930
1517305097048,2018-01-30T14:38:17.048,5.039,147.209,-44.862,330.790,330.790
1517305097056,2018-01-30T14:38:17.056,5.047,146.779,-44.894,331.327,331.327
1517305097071,2018-01-30T14:38:17.071,5.062,146.742,-44.721,331.981,331.981
1517305097078,2018-01-30T14:38:17.078,5.069,147.227,-44.486,332.309,332.309
1517305097086,2018-01-30T14:38:17.086,5.077,147.892,-44.166,332.629,332.629
1517305097102,2018-01-30T14:38:17.102,5.093,148.423,-43.846,333.117,333.117
1517305097108,2018-01-30T14:38:17.108,5.099,149.045,-43.373,334.026,334.026
1517305097124,2018-01-30T14:38:17.124,5.115,149.610,-42.875,335.204,335.204
1517305097130,2018-01-30T14:38:17.130,5.121,150.054,-42.456,336.386,336.386
1517305097139,2018-01-30T14:38:17.139,5.130,150.396,-42.204,337.338,337.338
1517305097153,2018-01-30T14:38:17.153,5.144,150.621,-42.022,338.171,338.171
1517305097161,2018-01-30T14:38:17.161,5.152,150.604,-41.790,339.268,339.268
1517305097168,2018-01-30T14:38:17.168,5.159,150.306,-41.355,340.940,340.940
1517305097183,2018-01-30T14:38:17.183,5.174,149.778,-40.697,343.114,343.114
1517305097190,2018-01-30T14:38:17.190,5.181,149.183,-39.992,345.229,345.229
1517305097198,2018-01-30T14:38:17.198,5.189,148.342,-39.189,347.852,347.852
1517305097213,2018-01-30T14:38:17.213,5.204,147.363,-38.155,351.138,351.138
1517305097221,2018-01-30T14:38:17.221,5.212,146.264,-36.988,354.790,354.790
1517305097228,2018-01-30T14:38:17.228,5.219,145.026,-35.813,358.671,358.671
1517305097243,2018-01-30T14:38:17.243,5.234,143.780,-34.673,2.571,2.571
1517305097250,2018-01-30T14:38:17.250,5.241,142.632,-33.546,6.388,6.388
1517305097258,2018-01-30T14:38:17.258,5.249,141.626,-32.369,10.221,10.221
1517305097273,2018-01-30T14:38:17.273,5.264,140.740,-31.099,14.181,14.181
1517305097280,2018-01-30T14:38:17.280,5.271,139.955,-29.716,18.268,18.268
1517305097288,2018-01-30T14:38:17.288,5.279,139.226,-28.263,22.415,22.415
1517305097303,2018-01-30T14:38:17.303,5.294,138.478,-26.773,26.678,26.678
1517305097311,2018-01-30T14:38:17.311,5.302,137.690,-25.271,31.025,31.025
1517305097326,2018-01-30T14:38:17.326,5.317,136.855,-23.866,35.244,35.244
1517305097333,2018-01-30T14:38:17.333,5.324,136.013,-22.715,38.955,38.955
1517305097340,2018-01-30T14:38:17.340,5.331,135.281,-21.849,41.921,41.921
1517305097356,2018-01-30T14:38:17.356,5.347,134.744,-21.207,44.177,44.177
1517305097363,2018-01-30T14:38:17.363,5.354,134.401,-20.738,45.830,45.830
1517305097371,2018-01-30T14:38:17.371,5.362,134.229,-20.373,47.052,47.052
1517305097386,2018-01-30T14:38:17.386,5.377,134.161,-20.007,48.133,48.133
1517305097395,2018-01-30T14:38:17.395,5.386,134.043,-19.542,49.379,49.379
1517305097408,2018-01-30T14:38:17.408,5.399,133.742,-18.958,50.908,50.908
1517305097416,2018-01-30T14:38:17.416,5.407,133.207,-18.183,52.979,52.979
1517305097423,2018-01-30T14:38:17.423,5.414,132.374,-17.156,55.853,55.853
1517305097430,2018-01-30T14:38:17.430,5.421,131.177,-16.026,59.165,59.165
1517305097446,2018-01-30T14:38:17.446,5.437,129.640,-14.825,62.741,62.741
1517305097453,2018-01-30T14:38:17.453,5.444,127.863,-13.595,66.385,66.385
1517305097460,2018-01-30T14:38:17.460,5.451,126.020,-12.377,69.810,69.810
1517305097476,2018-01-30T14:38:17.476,5.467,124.143,-11.119,73.095,73.095
1517305097491,2018-01-30T14:38:17.491,5.482,122.173,-9.819,76.273,76.273
1517305097498,2018-01-30T14:38:17.498,5.489,119.970,-8.527,79.265,79.265
1517305097507,2018-01-30T14:38:17.507,5.498,117.514,-7.204,81.981,81.981
1517305097513,2018-01-30T14:38:17.513,5.504,114.819,-5.814,84.396,84.396
1517305097528,2018-01-30T14:38:17.528,5.519,111.826,-4.431,86.456,86.456
1517305097536,2018-01-30T14:38:17.536,5.527,108.540,-3.135,88.090,88.090
1517305097543,2018-01-30T14:38:17.543,5.534,104.947,-1.984,89.215,89.215
1517305097558,2018-01-30T14:38:17.558,5.549,101.125,-0.989,89.869,89.869
1517305097566,2018-01-30T14:38:17.566,5.557,97.258,-0.119,90.211,90.211
1517305097573,2018-01-30T14:38:17.573,5.564,93.477,0.676,90.415,90.415
1517305097588,2018-01-30T14:38:17.588,5.579,89.838,1.461,90.648,90.648
1517305097595,2018-01-30T14:38:17.595,5.586,86.531,2.330,91.061,91.061
1517305097603,2018-01-30T14:38:17.603,5.594,83.606,3.219,91.594,91.594
1517305097618,2018-01-30T14:38:17.618,5.609,80.911,4.088,92.146,92.146
1517305097625,2018-01-30T14:38:17.625,5.616,78.371,4.952,92.669,92.669
1517305097633,2018-01-30T14:38:17.633,5.624,75.950,5.807,93.095,93.095
1517305097648,2018-01-30T14:38:17.648,5.639,73.655,6.632,93.414,93.414
1517305097663,2018-01-30T14:38:17.663,5.654,71.428,7.412,93.663,93.663
1517305097671,2018-01-30T14:38:17.671,5.662,69.146,8.110,93.814,93.814
1517305097678,2018-01-30T14:38:17.678,5.669,66.799,8.712,93.791,93.791
1517305097686,2018-01-30T14:38:17.686,5.677,64.418,9.225,93.632,93.632
1517305097701,2018-01-30T14:38:17.701,5.692,62.009,9.720,93.411,93.411
1517305097708,2018-01-30T14:38:17.708,5.699,59.548,10.296,93.158,93.158
1517305097715,2018-01-30T14:38:17.715,5.706,57.130,11.014,92.794,92.794
1517305097731,2018-01-30T14:38:17.731,5.722,54.829,11.998,92.350,92.350
1517305097739,2018-01-30T14:38:17.739,5.730,52.754,13.260,91.795,91.795
1517305097746,2018-01-30T14:38:17.746,5.737,50.987,14.737,91.080,91.080
1517305097761,2018-01-30T14:38:17.761,5.752,49.495,16.400,90.323,90.323
1517305097768,2018-01-30T14:38:17.768,5.759,48.163,18.268,89.810,89.810
1517305097776,2018-01-30T14:38:17.776,5.767,46.783,20.272,89.722,89.722
1517305097791,2018-01-30T14:38:17.791,5.782,45.151,22.338,90.073,90.073
1517305097798,2018-01-30T14:38:17.798,5.789,43.167,24.438,90.721,90.721
1517305097806,2018-01-30T14:38:17.806,5.797,40.774,26.584,91.479,91.479
1517305097821,2018-01-30T14:38:17.821,5.812,37.896,28.698,92.255,92.255
1517305097828,2018-01-30T14:38:17.828,5.819,34.540,30.675,93.081,93.081
1517305097836,2018-01-30T14:38:17.836,5.827,30.863,32.554,93.897,93.897
1517305097851,2018-01-30T14:38:17.851,5.842,27.054,34.455,94.560,94.560
1517305097858,2018-01-30T14:38:17.858,5.849,23.198,36.504,95.085,95.085
1517305097866,2018-01-30T14:38:17.866,5.857,19.284,38.724,95.641,95.641
1517305097881,2018-01-30T14:38:17.881,5.872,15.306,41.040,96.420,96.420
1517305097888,2018-01-30T14:38:17.888,5.879,11.226,43.359,97.455,97.455
1517305097898,2018-01-30T14:38:17.898,5.889,6.903,45.638,98.679,98.679
1517305097911,2018-01-30T14:38:17.911,5.902,2.159,47.819,100.055,100.055
1517305097918,2018-01-30T14:38:17.918,5.909,-3.144,49.795,101.626,101.626
1517305097933,2018-01-30T14:38:17.933,5.924,-8.993,51.368,103.443,103.443
1517305097941,2018-01-30T14:38:17.941,5.932,-15.050,52.283,105.458,105.458
1517305097948,2018-01-30T14:38:17.948,5.939,-20.730,52.348,107.554,107.554
1517305097963,2018-01-30T14:38:17.963,5.954,-25.637,51.596,109.718,109.718
1517305097971,2018-01-30T14:38:17.971,5.962,-29.388,50.128,111.843,111.843
1517305097979,2018-01-30T14:38:17.979,5.970,-30.502,48.081,113.301,113.301
1517305097993,2018-01-30T14:38:17.993,5.984,-30.835,45.765,114.251,114.251
1517305098008,2018-01-30T14:38:18.008,5.999,-31.916,43.277,115.049,115.049
1517305098016,2018-01-30T14:38:18.016,6.007,-32.869,40.875,115.469,115.469
1517305098023,2018-01-30T14:38:18.023,6.014,-33.627,38.820,115.467,115.467
1517305098038,2018-01-30T14:38:18.038,6.029,-34.390,37.273,115.120,115.120
1517305098046,2018-01-30T14:38:18.046,6.037,-35.205,36.167,114.595,114.595
1517305098053,2018-01-30T14:38:18.053,6.044,-36.062,35.315,114.069,114.069
1517305098061,2018-01-30T14:38:18.061,6.052,-36.880,34.589,113.561,113.561
1517305098068,2018-01-30T14:38:18.068,6.059,-37.652,33.912,113.066,113.066
1517305098083,2018-01-30T14:38:18.083,6.074,-38.415,33.169,112.647,112.647
1517305098091,2018-01-30T14:38:18.091,6.082,-39.141,32.257,112.326,112.326
1517305098098,2018-01-30T14:38:18.098,6.089,-39.830,31.167,111.929,111.929
1517305098114,2018-01-30T14:38:18.114,6.105,-40.515,29.964,111.384,111.384
1517305098121,2018-01-30T14:38:18.121,6.112,-41.233,28.703,110.833,110.833
1517305098136,2018-01-30T14:38:18.136,6.127,-41.930,27.421,110.446,110.446
1517305098143,2018-01-30T14:38:18.143,6.134,-42.514,26.135,110.384,110.384
1517305098151,2018-01-30T14:38:18.151,6.142,-42.914,24.909,110.679,110.679
1517305098166,2018-01-30T14:38:18.166,6.157,-43.141,23.797,111.215,111.215
1517305098173,2018-01-30T14:38:18.173,6.164,-43.277,22.780,111.838,111.838
