epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517304947665,2018-01-30T14:35:47.665,4.245,-89.049,21.320,294.939,294.939
1517304947675,2018-01-30T14:35:47.675,4.255,-89.294,21.599,295.027,295.027
1517304947682,2018-01-30T14:35:47.682,4.262,-89.389,21.956,295.139,295.139
1517304947695,2018-01-30T14:35:47.695,4.275,-89.367,22.376,295.247,295.247
1517304947702,2018-01-30T14:35:47.702,4.282,-89.395,22.872,295.429,295.429
1517304947718,2018-01-30T14:35:47.718,4.298,-89.353,23.166,295.624,295.624
1517304947725,2018-01-30T14:35:47.725,4.305,-89.441,23.383,295.918,295.918
1517304947732,2018-01-30T14:35:47.732,4.312,-89.750,23.647,296.261,296.261
1517304947747,2018-01-30T14:35:47.747,4.327,-90.262,23.903,296.668,296.668
1517304947755,2018-01-30T14:35:47.755,4.335,-90.905,24.173,297.147,297.147
1517304947762,2018-01-30T14:35:47.762,4.342,-91.579,24.469,297.680,297.680
1517304947777,2018-01-30T14:35:47.777,4.357,-92.214,24.761,298.236,298.236
1517304947785,2018-01-30T14:35:47.785,4.365,-92.778,25.013,298.782,298.782
1517304947792,2018-01-30T14:35:47.792,4.372,-93.269,25.206,299.315,299.315
1517304947807,2018-01-30T14:35:47.807,4.387,-93.715,25.328,299.845,299.845
1517304947815,2018-01-30T14:35:47.815,4.395,-94.172,25.377,300.363,300.363
1517304947822,2018-01-30T14:35:47.822,4.402,-94.612,25.374,300.892,300.892
1517304947837,2018-01-30T14:35:47.837,4.417,-95.029,25.334,301.455,301.455
1517304947854,2018-01-30T14:35:47.854,4.434,-95.435,25.274,302.061,302.061
1517304947868,2018-01-30T14:35:47.868,4.448,-95.813,25.207,302.710,302.710
1517304947876,2018-01-30T14:35:47.876,4.456,-96.165,25.133,303.402,303.402
1517304947885,2018-01-30T14:35:47.885,4.465,-96.504,25.040,304.144,304.144
1517304947907,2018-01-30T14:35:47.907,4.487,-96.847,24.940,304.905,304.905
1517304947920,2018-01-30T14:35:47.920,4.500,-97.205,24.847,305.672,305.672
1517304947927,2018-01-30T14:35:47.927,4.507,-97.585,24.786,306.414,306.414
1517304947935,2018-01-30T14:35:47.935,4.515,-97.952,24.761,307.143,307.143
1517304947942,2018-01-30T14:35:47.942,4.522,-98.281,24.779,307.848,307.848
1517304947950,2018-01-30T14:35:47.950,4.530,-98.583,24.838,308.494,308.494
1517304947958,2018-01-30T14:35:47.958,4.538,-98.862,24.923,309.071,309.071
1517304947966,2018-01-30T14:35:47.966,4.546,-99.104,25.011,309.608,309.608
1517304947973,2018-01-30T14:35:47.973,4.553,-99.289,25.086,310.119,310.119
1517304947982,2018-01-30T14:35:47.982,4.562,-99.422,25.138,310.600,310.600
1517304947989,2018-01-30T14:35:47.989,4.569,-99.509,25.166,311.049,311.049
1517304947996,2018-01-30T14:35:47.996,4.576,-99.535,25.174,311.452,311.452
1517304948010,2018-01-30T14:35:48.010,4.590,-99.487,25.178,311.799,311.799
1517304948017,2018-01-30T14:35:48.017,4.597,-99.382,25.199,312.084,312.084
1517304948025,2018-01-30T14:35:48.025,4.605,-99.351,25.293,312.183,312.183
1517304948040,2018-01-30T14:35:48.040,4.620,-99.645,25.525,311.999,311.999
1517304948051,2018-01-30T14:35:48.051,4.631,-99.962,25.844,311.865,311.865
1517304948057,2018-01-30T14:35:48.057,4.637,-100.264,26.228,311.739,311.739
1517304948070,2018-01-30T14:35:48.070,4.650,-100.547,26.611,311.605,311.605
1517304948077,2018-01-30T14:35:48.077,4.657,-100.737,26.923,311.541,311.541
1517304948092,2018-01-30T14:35:48.092,4.672,-100.886,27.162,311.530,311.530
1517304948100,2018-01-30T14:35:48.100,4.680,-101.043,27.329,311.560,311.560
1517304948107,2018-01-30T14:35:48.107,4.687,-101.168,27.427,311.712,311.712
1517304948122,2018-01-30T14:35:48.122,4.702,-101.076,27.459,312.110,312.110
1517304948130,2018-01-30T14:35:48.130,4.710,-100.875,27.450,312.489,312.489
1517304948137,2018-01-30T14:35:48.137,4.717,-100.673,27.374,312.688,312.688
1517304948152,2018-01-30T14:35:48.152,4.732,-100.449,27.221,312.761,312.761
1517304948159,2018-01-30T14:35:48.159,4.739,-100.215,27.027,312.721,312.721
1517304948167,2018-01-30T14:35:48.167,4.747,-99.979,26.797,312.594,312.594
1517304948182,2018-01-30T14:35:48.182,4.762,-99.775,26.536,312.408,312.408
1517304948197,2018-01-30T14:35:48.197,4.777,-99.588,26.268,312.178,312.178
1517304948212,2018-01-30T14:35:48.212,4.792,-99.420,26.020,311.910,311.910
1517304948220,2018-01-30T14:35:48.220,4.800,-99.295,25.831,311.595,311.595
1517304948228,2018-01-30T14:35:48.228,4.808,-99.224,25.648,311.381,311.381
1517304948235,2018-01-30T14:35:48.235,4.815,-99.132,25.502,311.298,311.298
1517304948242,2018-01-30T14:35:48.242,4.822,-98.988,25.486,311.191,311.191
1517304948250,2018-01-30T14:35:48.250,4.830,-98.820,25.539,311.055,311.055
1517304948257,2018-01-30T14:35:48.257,4.837,-98.637,25.496,311.028,311.028
1517304948272,2018-01-30T14:35:48.272,4.852,-98.503,25.113,311.323,311.323
1517304948280,2018-01-30T14:35:48.280,4.860,-98.663,24.431,311.873,311.873
1517304948295,2018-01-30T14:35:48.295,4.875,-99.162,23.651,312.524,312.524
1517304948303,2018-01-30T14:35:48.303,4.883,-99.804,22.886,313.072,313.072
1517304948311,2018-01-30T14:35:48.311,4.891,-100.439,22.235,313.356,313.356
1517304948320,2018-01-30T14:35:48.320,4.900,-100.987,21.783,313.334,313.334
1517304948333,2018-01-30T14:35:48.333,4.913,-101.399,21.483,313.142,313.142
1517304948340,2018-01-30T14:35:48.340,4.920,-101.624,21.298,312.856,312.856
1517304948355,2018-01-30T14:35:48.355,4.935,-101.634,21.205,312.473,312.473
1517304948364,2018-01-30T14:35:48.364,4.944,-101.451,21.191,311.991,311.991
1517304948370,2018-01-30T14:35:48.370,4.950,-101.120,21.256,311.410,311.410
1517304948385,2018-01-30T14:35:48.385,4.965,-100.717,21.377,310.774,310.774
1517304948392,2018-01-30T14:35:48.392,4.972,-100.319,21.515,310.126,310.126
1517304948400,2018-01-30T14:35:48.400,4.980,-99.997,21.658,309.489,309.489
1517304948415,2018-01-30T14:35:48.415,4.995,-99.794,21.806,308.896,308.896
1517304948422,2018-01-30T14:35:48.422,5.002,-99.722,21.976,308.371,308.371
1517304948430,2018-01-30T14:35:48.430,5.010,-99.765,22.182,307.909,307.909
1517304948446,2018-01-30T14:35:48.446,5.026,-99.873,22.402,307.503,307.503
1517304948452,2018-01-30T14:35:48.452,5.032,-99.999,22.592,307.164,307.164
1517304948460,2018-01-30T14:35:48.460,5.040,-100.117,22.742,306.881,306.881
1517304948475,2018-01-30T14:35:48.475,5.055,-100.239,22.841,306.642,306.642
1517304948482,2018-01-30T14:35:48.482,5.062,-100.385,22.872,306.433,306.433
1517304948527,2018-01-30T14:35:48.527,5.107,-100.538,22.831,306.234,306.234
1517304948536,2018-01-30T14:35:48.536,5.116,-100.683,22.745,306.037,306.037
1517304948543,2018-01-30T14:35:48.543,5.123,-100.796,22.636,305.850,305.850
1517304948551,2018-01-30T14:35:48.551,5.131,-100.874,22.535,305.668,305.668
1517304948559,2018-01-30T14:35:48.559,5.139,-100.944,22.462,305.475,305.475
1517304948568,2018-01-30T14:35:48.568,5.148,-101.003,22.409,305.282,305.282
1517304948575,2018-01-30T14:35:48.575,5.155,-101.034,22.381,305.073,305.073
1517304948582,2018-01-30T14:35:48.582,5.162,-101.016,22.390,304.845,304.845
1517304948589,2018-01-30T14:35:48.589,5.169,-100.949,22.440,304.616,304.616
1517304948597,2018-01-30T14:35:48.597,5.177,-100.853,22.529,304.398,304.398
1517304948612,2018-01-30T14:35:48.612,5.192,-100.754,22.645,304.221,304.221
1517304948619,2018-01-30T14:35:48.619,5.199,-100.682,22.781,304.078,304.078
1517304948627,2018-01-30T14:35:48.627,5.207,-100.658,22.928,303.945,303.945
1517304948634,2018-01-30T14:35:48.634,5.214,-100.700,23.065,303.808,303.808
1517304948642,2018-01-30T14:35:48.642,5.222,-100.798,23.171,303.692,303.692
1517304948649,2018-01-30T14:35:48.649,5.229,-100.928,23.242,303.598,303.598
1517304948657,2018-01-30T14:35:48.657,5.237,-101.079,23.297,303.530,303.530
1517304948665,2018-01-30T14:35:48.665,5.245,-101.236,23.339,303.503,303.503
1517304948677,2018-01-30T14:35:48.677,5.257,-101.371,23.351,303.534,303.534
1517304948685,2018-01-30T14:35:48.685,5.265,-101.485,23.331,303.610,303.610
1517304948700,2018-01-30T14:35:48.700,5.280,-101.603,23.291,303.694,303.694
1517304948715,2018-01-30T14:35:48.715,5.295,-101.693,23.247,303.783,303.783
1517304948722,2018-01-30T14:35:48.722,5.302,-101.696,23.261,303.821,303.821
1517304948730,2018-01-30T14:35:48.730,5.310,-101.666,23.211,303.899,303.899
1517304948737,2018-01-30T14:35:48.737,5.317,-101.607,23.086,303.965,303.965
1517304948745,2018-01-30T14:35:48.745,5.325,-101.472,23.041,303.944,303.944
1517304948760,2018-01-30T14:35:48.760,5.340,-101.272,23.106,303.808,303.808
1517304948767,2018-01-30T14:35:48.767,5.347,-101.034,23.261,303.540,303.540
1517304948775,2018-01-30T14:35:48.775,5.355,-100.833,23.467,303.147,303.147
1517304948790,2018-01-30T14:35:48.790,5.370,-100.666,23.735,302.731,302.731
1517304948797,2018-01-30T14:35:48.797,5.377,-100.506,24.047,302.358,302.358
1517304948805,2018-01-30T14:35:48.805,5.385,-100.454,24.385,302.068,302.068
1517304948820,2018-01-30T14:35:48.820,5.400,-100.500,24.697,301.905,301.905
1517304948827,2018-01-30T14:35:48.827,5.407,-100.314,24.895,301.879,301.879
1517304948842,2018-01-30T14:35:48.842,5.422,-99.955,25.021,301.936,301.936
1517304948850,2018-01-30T14:35:48.850,5.430,-99.654,25.042,301.987,301.987
1517304948857,2018-01-30T14:35:48.857,5.437,-99.468,24.949,302.020,302.020
1517304948873,2018-01-30T14:35:48.873,5.453,-99.454,24.799,302.051,302.051
1517304948882,2018-01-30T14:35:48.882,5.462,-99.513,24.638,302.130,302.130
1517304948888,2018-01-30T14:35:48.888,5.468,-99.602,24.512,302.203,302.203
1517304948897,2018-01-30T14:35:48.897,5.477,-99.703,24.416,302.230,302.230
1517304948910,2018-01-30T14:35:48.910,5.490,-99.725,24.350,302.226,302.226
1517304948917,2018-01-30T14:35:48.917,5.497,-99.647,24.329,302.207,302.207
1517304948932,2018-01-30T14:35:48.932,5.512,-99.462,24.338,302.180,302.180
1517304948947,2018-01-30T14:35:48.947,5.527,-99.179,24.360,302.143,302.143
1517304948956,2018-01-30T14:35:48.956,5.536,-98.843,24.394,302.112,302.112
1517304948963,2018-01-30T14:35:48.963,5.543,-98.498,24.426,302.119,302.119
1517304948981,2018-01-30T14:35:48.981,5.561,-98.182,24.424,302.186,302.186
1517304948986,2018-01-30T14:35:48.986,5.566,-97.959,24.366,302.289,302.289
1517304948993,2018-01-30T14:35:48.993,5.573,-97.855,24.272,302.374,302.374
1517304949001,2018-01-30T14:35:49.001,5.581,-97.861,24.186,302.387,302.387
1517304949008,2018-01-30T14:35:49.008,5.588,-97.958,24.135,302.320,302.320
1517304949022,2018-01-30T14:35:49.022,5.602,-98.115,24.099,302.223,302.223
1517304949031,2018-01-30T14:35:49.031,5.611,-98.309,24.037,302.150,302.150
1517304949039,2018-01-30T14:35:49.039,5.619,-98.496,23.959,302.131,302.131
1517304949052,2018-01-30T14:35:49.052,5.632,-98.643,23.899,302.194,302.194
1517304949060,2018-01-30T14:35:49.060,5.640,-98.774,23.861,302.317,302.317
1517304949068,2018-01-30T14:35:49.068,5.648,-98.836,23.865,302.416,302.416
1517304949082,2018-01-30T14:35:49.082,5.662,-98.767,23.952,302.398,302.398
1517304949090,2018-01-30T14:35:49.090,5.670,-98.614,24.057,302.322,302.322
1517304949097,2018-01-30T14:35:49.097,5.677,-98.370,24.156,302.206,302.206
1517304949112,2018-01-30T14:35:49.112,5.692,-98.050,24.237,302.098,302.098
1517304949127,2018-01-30T14:35:49.127,5.707,-97.771,24.240,302.111,302.111
1517304949135,2018-01-30T14:35:49.135,5.715,-97.522,24.138,302.277,302.277
1517304949142,2018-01-30T14:35:49.142,5.722,-97.201,23.946,302.536,302.536
1517304949151,2018-01-30T14:35:49.151,5.731,-96.754,23.691,302.800,302.800
1517304949165,2018-01-30T14:35:49.165,5.745,-96.190,23.413,303.018,303.018
1517304949182,2018-01-30T14:35:49.182,5.762,-95.588,23.174,303.146,303.146
1517304949189,2018-01-30T14:35:49.189,5.769,-94.992,23.048,303.139,303.139
1517304949197,2018-01-30T14:35:49.197,5.777,-94.417,23.028,302.990,302.990
1517304949204,2018-01-30T14:35:49.204,5.784,-93.883,23.056,302.764,302.764
1517304949212,2018-01-30T14:35:49.212,5.792,-93.443,23.117,302.531,302.531
1517304949226,2018-01-30T14:35:49.226,5.806,-93.132,23.191,302.351,302.351
1517304949233,2018-01-30T14:35:49.233,5.813,-92.968,23.209,302.260,302.260
1517304949247,2018-01-30T14:35:49.247,5.827,-92.948,23.156,302.274,302.274
1517304949255,2018-01-30T14:35:49.255,5.835,-93.038,23.076,302.361,302.361
1517304949262,2018-01-30T14:35:49.262,5.842,-93.199,23.002,302.442,302.442
1517304949270,2018-01-30T14:35:49.270,5.850,-93.392,22.923,302.478,302.478
1517304949286,2018-01-30T14:35:49.286,5.866,-93.569,22.818,302.462,302.462
1517304949293,2018-01-30T14:35:49.293,5.873,-93.716,22.702,302.414,302.414
1517304949301,2018-01-30T14:35:49.301,5.881,-93.848,22.551,302.440,302.440
1517304949315,2018-01-30T14:35:49.315,5.895,-94.026,22.262,302.668,302.668
1517304949332,2018-01-30T14:35:49.332,5.912,-94.333,21.794,303.143,303.143
1517304949352,2018-01-30T14:35:49.352,5.932,-94.768,21.261,303.783,303.783
1517304949369,2018-01-30T14:35:49.369,5.949,-95.239,20.762,304.505,304.505
1517304949377,2018-01-30T14:35:49.377,5.957,-95.664,20.352,305.219,305.219
1517304949385,2018-01-30T14:35:49.385,5.965,-95.986,20.010,305.908,305.908
1517304949393,2018-01-30T14:35:49.393,5.973,-96.238,19.670,306.613,306.613
1517304949400,2018-01-30T14:35:49.400,5.980,-96.445,19.252,307.312,307.312
1517304949407,2018-01-30T14:35:49.407,5.987,-96.576,18.758,307.878,307.878
1517304949414,2018-01-30T14:35:49.414,5.994,-96.595,18.268,308.166,308.166
1517304949422,2018-01-30T14:35:49.422,6.002,-96.482,17.824,308.200,308.200
1517304949430,2018-01-30T14:35:49.430,6.010,-96.285,17.393,308.096,308.096
1517304949437,2018-01-30T14:35:49.437,6.017,-96.091,16.961,307.917,307.917
1517304949444,2018-01-30T14:35:49.444,6.024,-95.934,16.523,307.691,307.691
1517304949458,2018-01-30T14:35:49.458,6.038,-95.794,16.155,307.352,307.352
1517304949474,2018-01-30T14:35:49.474,6.054,-95.605,15.894,306.899,306.899
1517304949512,2018-01-30T14:35:49.512,6.092,-95.398,15.709,306.442,306.442
1517304949520,2018-01-30T14:35:49.520,6.100,-95.288,15.537,306.144,306.144
1517304949532,2018-01-30T14:35:49.532,6.112,-95.285,15.355,305.990,305.990
1517304949540,2018-01-30T14:35:49.540,6.120,-95.373,15.173,305.912,305.912
1517304949555,2018-01-30T14:35:49.555,6.135,-95.539,14.987,305.876,305.876
1517304949562,2018-01-30T14:35:49.562,6.142,-95.754,14.793,305.866,305.866
1517304949569,2018-01-30T14:35:49.569,6.149,-95.977,14.598,305.846,305.846
1517304949577,2018-01-30T14:35:49.577,6.157,-96.136,14.424,305.740,305.740
1517304949585,2018-01-30T14:35:49.585,6.165,-96.178,14.309,305.477,305.477
1517304949592,2018-01-30T14:35:49.592,6.172,-96.075,14.298,304.990,304.990
